path,lineno,category,term,pattern,context
src/RA_AQFT/ra_desi_verify.py,368,gr_cosmology_bridge,Milne,Milne,✓ Apparent Ω_Λ ≈ 0.66 from Milne shape — computed
src/RA_AQFT/ra_desi_verify.py,372,gr_cosmology_bridge,Milne,Milne,● t_trans: the EdS→Milne transition time
src/RA_AQFT/ra_desi_verify.py,201,gr_cosmology_bridge,EdS,\bEdS\b,# 4. THE EdS→MILNE TRANSITION MODEL
src/RA_AQFT/ra_desi_verify.py,204,gr_cosmology_bridge,EdS,\bEdS\b,"print(f""\n\n4. EdS→MILNE TRANSITION: EXTRACTING w₀, wₐ"")"
src/RA_AQFT/ra_desi_verify.py,208,gr_cosmology_bridge,EdS,\bEdS\b,"""""""Scale factor with EdS→Milne transition."""""""
src/RA_AQFT/ra_desi_verify.py,216,gr_cosmology_bridge,EdS,\bEdS\b,"""""""Luminosity distance for EdS→Milne transition."""""""
src/RA_AQFT/ra_desi_verify.py,274,gr_cosmology_bridge,EdS,\bEdS\b,"print(f""  w₀-wₐ fit to EdS→Milne transition:"")"
src/RA_AQFT/ra_desi_verify.py,372,gr_cosmology_bridge,EdS,\bEdS\b,● t_trans: the EdS→Milne transition time
src/RA_AQFT/ra_desi_verify.py,26,gr_cosmology_bridge,H0,\bH0\b,1. VERIFY: d_L(Milne) = (1+z) ln(1+z) / H0
src/RA_AQFT/ra_desi_verify.py,29,gr_cosmology_bridge,H0,\bH0\b,"Milne cosmology: a(t) = H0 t  (linear expansion, empty universe)"
src/RA_AQFT/ra_desi_verify.py,34,gr_cosmology_bridge,H0,\bH0\b,# d_C = integral from t_e to t_0 of c dt/a(t) = integral of dt/(H0 t)
src/RA_AQFT/ra_desi_verify.py,35,gr_cosmology_bridge,H0,\bH0\b,= (1/H0) [ln t_0 - ln t_e] = (1/H0) ln(1+z)
src/RA_AQFT/ra_desi_verify.py,35,gr_cosmology_bridge,H0,\bH0\b,= (1/H0) [ln t_0 - ln t_e] = (1/H0) ln(1+z)
src/RA_AQFT/ra_desi_verify.py,38,gr_cosmology_bridge,H0,\bH0\b,d_L = (1+z) d_C = (1+z) ln(1+z) / H0  ✓
src/RA_AQFT/ra_desi_verify.py,44,gr_cosmology_bridge,H0,\bH0\b,"""""""Analytic Milne luminosity distance (H0=1 units)."""""""
src/RA_AQFT/ra_desi_verify.py,51,gr_cosmology_bridge,H0,\bH0\b,# d_C = int dt/a(t) = int dt/t (with H0=1)
src/RA_AQFT/ra_desi_verify.py,75,gr_cosmology_bridge,H0,\bH0\b,"""""""ΛCDM luminosity distance (H0=1 units)."""""""
src/RA_AQFT/ra_desi_verify.py,233,empirical_or_physical_constants,α,α,"# Best transition model from previous run: t_trans=0.7, α=1.5"
src/RA_AQFT/ra_desi_verify.py,237,empirical_or_physical_constants,α,α,"print(f""  Using transition model: t_trans={t_tr}, α={a_tr}\n"")"
src/RA_AQFT/ra_desi_verify.py,281,empirical_or_physical_constants,α,α,"print(f""  {'t_trans':>8} {'α':>6} {'w₀':>8} {'wₐ':>8} {'Ω_Λ(eq)':>10} {'χ²':>12}"")"
src/RA_AQFT/ra_desi_verify.py,312,empirical_or_physical_constants,c =,\bc\s*=,"c = c2([w0, wa])"
src/RA_AQFT/ra_desi_verify.py,127,empirical_or_physical_constants,ev,eV,"is NOT identical to ΛCDM. The residuals are the ""evolving w"""
src/RA_AQFT/ra_desi_verify.py,139,empirical_or_physical_constants,ev,eV,# The dark energy density evolves as:
src/RA_AQFT/ra_desi_verify.py,233,empirical_or_physical_constants,ev,eV,"# Best transition model from previous run: t_trans=0.7, α=1.5"
src/RA_AQFT/ra_desi_verify.py,379,empirical_or_physical_constants,ev,eV,○ The void fraction evolution f_v(t) — currently modeled
src/RA_AQFT/ra_desi_verify.py,7,execution_reproducibility,fit,fit,2. The ΛCDM fit gives Ω_Λ ≈ 0.66 (not a numerical artifact)
src/RA_AQFT/ra_desi_verify.py,68,execution_reproducibility,FIT,fit,# 2. VERIFY THE ΛCDM FIT: Ω_Λ ≈ 0.66
src/RA_AQFT/ra_desi_verify.py,71,execution_reproducibility,FIT,fit,"print(f""\n\n2. VERIFY: FITTING MILNE SHAPE WITH ΛCDM"")"
src/RA_AQFT/ra_desi_verify.py,81,execution_reproducibility,fit,fit,# Use many redshift points for a robust fit
src/RA_AQFT/ra_desi_verify.py,82,execution_reproducibility,fit,fit,"z_fit = np.linspace(0.05, 2.5, 50)"
src/RA_AQFT/ra_desi_verify.py,83,execution_reproducibility,fit,fit,d_milne = np.array([d_L_milne_analytic(z) for z in z_fit])
src/RA_AQFT/ra_desi_verify.py,93,execution_reproducibility,fit,fit,"d_lcdm = np.array([d_L_lcdm(z, Om, OL) for z in z_fit])"
src/RA_AQFT/ra_desi_verify.py,106,execution_reproducibility,fit,fit,rms = np.sqrt(chi2 / len(z_fit))
src/RA_AQFT/ra_desi_verify.py,117,execution_reproducibility,FIT,fit,"print(f""\n  BEST FIT: Ω_Λ = {result.x:.4f}, Ω_m = {1-result.x:.4f}"")"
src/RA_AQFT/ra_desi_verify.py,119,execution_reproducibility,fit,fit,"print(f""  RMS shape residual = {np.sqrt(result.fun/len(z_fit)):.6f}"")"
src/RA_AQFT/ra_desi_verify.py,156,execution_reproducibility,Fit,fit,# Fit Milne with w₀-wₐ
src/RA_AQFT/ra_desi_verify.py,163,execution_reproducibility,fit,fit,"d_model = np.array([d_L_w0wa(z, Om, w0, wa) for z in z_fit])"
src/RA_AQFT/ra_desi_verify.py,172,execution_reproducibility,fit,fit,"print(f""\n  Grid search for best w₀, wₐ fit to Milne shape:\n"")"
src/RA_AQFT/ra_desi_verify.py,195,execution_reproducibility,FIT,fit,"print(f""\n  BEST FIT w₀-wₐ to Milne shape:"")"
src/RA_AQFT/ra_desi_verify.py,239,execution_reproducibility,fit,fit,"d_trans = np.array([d_L_transition(z, t_tr, a_tr) for z in z_fit])"
src/RA_AQFT/ra_desi_verify.py,241,execution_reproducibility,fit,fit,z_valid = z_fit[valid]
src/RA_AQFT/ra_desi_verify.py,245,execution_reproducibility,Fit,fit,# Fit with w₀-wₐ
src/RA_AQFT/ra_desi_verify.py,274,execution_reproducibility,fit,fit,"print(f""  w₀-wₐ fit to EdS→Milne transition:"")"
src/RA_AQFT/ra_desi_verify.py,286,execution_reproducibility,fit,fit,"d_s = np.array([d_L_transition(z, t_tr_s, a_tr_s) for z in z_fit])"
src/RA_AQFT/ra_desi_verify.py,290,execution_reproducibility,fit,fit,zv = z_fit[v]
src/RA_AQFT/ra_desi_verify.py,341,execution_reproducibility,fit,fit,DESI DR2 (2025) best-fit values:
src/RA_AQFT/ra_desi_verify.py,382,execution_reproducibility,fit,fit,○ The matter density Ω_m = 0.31 — used in the w₀-wₐ fit
src/RA_AQFT/ra_desi_verify.py,15,execution_reproducibility,minimize,minimize,"from scipy.optimize import minimize, minimize_scalar"
src/RA_AQFT/ra_desi_verify.py,15,execution_reproducibility,minimize,minimize,"from scipy.optimize import minimize, minimize_scalar"
src/RA_AQFT/ra_desi_verify.py,116,execution_reproducibility,minimize,minimize,"result = minimize_scalar(chi2_shape, bounds=(0.5, 0.85), method='bounded')"
src/RA_AQFT/ra_desi_verify.py,191,execution_reproducibility,minimize,minimize,from scipy.optimize import minimize as scipy_minimize
src/RA_AQFT/ra_desi_verify.py,191,execution_reproducibility,minimize,minimize,from scipy.optimize import minimize as scipy_minimize
src/RA_AQFT/ra_desi_verify.py,192,execution_reproducibility,minimize,minimize,"res_w = scipy_minimize(chi2_w0wa, [best_w0, best_wa], method='Nelder-Mead',"
src/RA_AQFT/ra_desi_verify.py,271,execution_reproducibility,minimize,minimize,"res_t = scipy_minimize(chi2_w0wa_trans, [best_w0t, best_wat], method='Nelder-Mead',"
src/RA_AQFT/ra_desi_verify.py,316,execution_reproducibility,minimize,minimize,"r = scipy_minimize(c2, [bw0, bwa], method='Nelder-Mead',"
src/RA_AQFT/ra_desi_verify.py,327,execution_reproducibility,minimize,minimize,"r_ol = minimize_scalar(c2_ol, bounds=(0.3, 0.95), method='bounded')"
src/RA_AQFT/ra_desi_verify.py,190,execution_reproducibility,optimizer,optimizer,# Refine with optimizer
src/RA_AQFT/ra_desi_verify.py,193,execution_reproducibility,tol,tol,"options={'xatol': 0.001, 'fatol': 1e-8})"
src/RA_AQFT/ra_desi_verify.py,193,execution_reproducibility,tol,tol,"options={'xatol': 0.001, 'fatol': 1e-8})"
src/RA_AQFT/ra_desi_verify.py,272,execution_reproducibility,tol,tol,"options={'xatol': 0.001, 'fatol': 1e-8})"
src/RA_AQFT/ra_desi_verify.py,272,execution_reproducibility,tol,tol,"options={'xatol': 0.001, 'fatol': 1e-8})"
src/RA_AQFT/ra_desi_verify.py,317,execution_reproducibility,tol,tol,"options={'xatol': 0.01, 'fatol': 1e-6})"
src/RA_AQFT/ra_desi_verify.py,317,execution_reproducibility,tol,tol,"options={'xatol': 0.01, 'fatol': 1e-6})"
src/RA_AQFT/ra_early_bh.py,251,ra_native,BDG,\bBDG\b,"# Instead, it's the density at which the BDG filter saturates:"
src/RA_AQFT/ra_early_bh.py,256,ra_native,BDG,\bBDG\b,# Drift reversal at μ_c ≈ 1.25 in BDG units
src/RA_AQFT/ra_early_bh.py,267,ra_native,BDG,\bBDG\b,"# At this stage, we can't compute δ_c_RA without the BDG-to-cosmic"
src/RA_AQFT/ra_early_bh.py,81,ra_native,actualization,actuali[sz]ation,lifecycle independently. When the local actualization density
src/RA_AQFT/ra_early_bh.py,253,ra_native,actualization,actuali[sz]ation,# the local actualization dynamics cross the drift-reversal point.
src/RA_AQFT/ra_early_bh.py,8,ra_native,severance,severance,RA MECHANISM: Direct density-severance.
src/RA_AQFT/ra_early_bh.py,9,ra_native,severance,severance,Overdense regions undergo the expansion→severance lifecycle
src/RA_AQFT/ra_early_bh.py,15,ra_native,severance,severance,RA: initial perturbation → local filter saturation → severance → BH
src/RA_AQFT/ra_early_bh.py,66,ra_native,SEVERANCE,severance,# 2. THE RA MECHANISM: DIRECT DENSITY-SEVERANCE
src/RA_AQFT/ra_early_bh.py,69,ra_native,SEVERANCE,severance,"print(f""2. THE RA MECHANISM: DIRECT DENSITY-SEVERANCE"")"
src/RA_AQFT/ra_early_bh.py,73,ra_native,severance,severance,"In RA, the expansion→severance lifecycle applies LOCALLY to"
src/RA_AQFT/ra_early_bh.py,78,ra_native,severance,severance,μ > 10:   filter saturates → severance → BH forms
src/RA_AQFT/ra_early_bh.py,82,ra_native,severance,severance,"exceeds the severance threshold, the region disconnects from"
src/RA_AQFT/ra_early_bh.py,93,ra_native,severance,severance,local μ exceeds severance threshold → severance → BH
src/RA_AQFT/ra_early_bh.py,93,ra_native,severance,severance,local μ exceeds severance threshold → severance → BH
src/RA_AQFT/ra_early_bh.py,144,ra_native,severance,severance,It goes directly to severance when the local density exceeds
src/RA_AQFT/ra_early_bh.py,189,ra_native,severance,severance,"In RA, this goes DIRECTLY to severance → BH."
src/RA_AQFT/ra_early_bh.py,273,ra_native,severance,severance,(1) BH formation mechanism: DIRECT density-severance.
src/RA_AQFT/ra_early_bh.py,285,ra_native,severance,severance,the severance threshold.
src/RA_AQFT/ra_early_bh.py,318,ra_native,severance,severance,│ Mechanism        │ Stellar collapse│ Direct severance│
src/RA_AQFT/ra_early_bh.py,361,ra_native,severance,severance,BHs form wherever density exceeds the severance threshold.
src/RA_AQFT/ra_early_bh.py,301,standard_qft_sm_bridge,Standard model,Standard Model,"Standard models need a ""seeding mechanism"" (Pop III stars"
src/RA_AQFT/ra_early_bh.py,344,standard_qft_sm_bridge,Standard model,Standard Model,with no mass gap. Standard models predict a bimodal
src/RA_AQFT/ra_early_bh.py,349,standard_qft_sm_bridge,standard model,Standard Model,RA predicts MORE massive BHs at high z than standard models.
src/RA_AQFT/ra_early_bh.py,261,gr_cosmology_bridge,GR,\bGR\b,# Standard spherical collapse: δ_c = 1.686 (derived from GR)
src/RA_AQFT/ra_early_bh.py,291,gr_cosmology_bridge,ΛCDM,ΛCDM,than ΛCDM. This matches the JWST observation that LRDs
src/RA_AQFT/ra_early_bh.py,316,gr_cosmology_bridge,ΛCDM,ΛCDM,│ Feature          │ Standard (ΛCDM) │ RA              │
src/RA_AQFT/ra_early_bh.py,331,gr_cosmology_bridge,ΛCDM,ΛCDM,SURPRISE in ΛCDM. This is a distinguishing prediction.
src/RA_AQFT/ra_early_bh.py,210,gr_cosmology_bridge,CMB,CMB,- Five CMB anomalies follow from this geometry
src/RA_AQFT/ra_early_bh.py,212,gr_cosmology_bridge,CMB,CMB,The SAME initial perturbation spectrum that produces the CMB
src/RA_AQFT/ra_early_bh.py,223,gr_cosmology_bridge,CMB,CMB,nucleation parameters that the CMB anomalies constrain.
src/RA_AQFT/ra_early_bh.py,226,gr_cosmology_bridge,CMB,CMB,"(a) The five CMB anomalies (ℓ=2 suppression, Q-O alignment,"
src/RA_AQFT/ra_early_bh.py,356,gr_cosmology_bridge,CMB,CMB,CMB preferred axis. LISA (launching 2030s) can measure BH
src/RA_AQFT/ra_early_bh.py,367,gr_cosmology_bridge,CMB,CMB,TEST 5: Consistency with CMB anomalies.
src/RA_AQFT/ra_early_bh.py,369,gr_cosmology_bridge,CMB,CMB,five CMB anomalies must also produce a perturbation spectrum
src/RA_AQFT/ra_early_bh.py,297,gr_cosmology_bridge,axis of evil,Axis of Evil,"preferred axis (the ""axis of evil""). This is testable"
src/RA_AQFT/ra_early_bh.py,220,empirical_or_physical_constants,α,α,- The nucleation energy release fraction α
src/RA_AQFT/ra_early_bh.py,224,empirical_or_physical_constants,α,α,"This is a CONSISTENCY CHECK: the parameters (a*, ε₃, α)"
src/RA_AQFT/ra_early_bh.py,368,empirical_or_physical_constants,α,α,"The same nucleation parameters (a*, ε₃, α) that explain the"
src/RA_AQFT/ra_early_bh.py,164,empirical_or_physical_constants,k_B,\bk_B\b,k_B = 1.38e-23
src/RA_AQFT/ra_early_bh.py,169,empirical_or_physical_constants,k_B,\bk_B\b,M_J = (5 * k_B * T / (G_N * m_p))**1.5 * (3 / (4 * pi * rho))**0.5
src/RA_AQFT/ra_early_bh.py,8,empirical_or_physical_constants,ev,eV,RA MECHANISM: Direct density-severance.
src/RA_AQFT/ra_early_bh.py,9,empirical_or_physical_constants,ev,eV,Overdense regions undergo the expansion→severance lifecycle
src/RA_AQFT/ra_early_bh.py,15,empirical_or_physical_constants,ev,eV,RA: initial perturbation → local filter saturation → severance → BH
src/RA_AQFT/ra_early_bh.py,66,empirical_or_physical_constants,EV,eV,# 2. THE RA MECHANISM: DIRECT DENSITY-SEVERANCE
src/RA_AQFT/ra_early_bh.py,69,empirical_or_physical_constants,EV,eV,"print(f""2. THE RA MECHANISM: DIRECT DENSITY-SEVERANCE"")"
src/RA_AQFT/ra_early_bh.py,73,empirical_or_physical_constants,ev,eV,"In RA, the expansion→severance lifecycle applies LOCALLY to"
src/RA_AQFT/ra_early_bh.py,77,empirical_or_physical_constants,ev,eV,μ > 1.25: drift reverses → contraction
src/RA_AQFT/ra_early_bh.py,78,empirical_or_physical_constants,ev,eV,μ > 10:   filter saturates → severance → BH forms
src/RA_AQFT/ra_early_bh.py,82,empirical_or_physical_constants,ev,eV,"exceeds the severance threshold, the region disconnects from"
src/RA_AQFT/ra_early_bh.py,93,empirical_or_physical_constants,ev,eV,local μ exceeds severance threshold → severance → BH
src/RA_AQFT/ra_early_bh.py,93,empirical_or_physical_constants,ev,eV,local μ exceeds severance threshold → severance → BH
src/RA_AQFT/ra_early_bh.py,144,empirical_or_physical_constants,ev,eV,It goes directly to severance when the local density exceeds
src/RA_AQFT/ra_early_bh.py,189,empirical_or_physical_constants,ev,eV,"In RA, this goes DIRECTLY to severance → BH."
src/RA_AQFT/ra_early_bh.py,253,empirical_or_physical_constants,ev,eV,# the local actualization dynamics cross the drift-reversal point.
src/RA_AQFT/ra_early_bh.py,256,empirical_or_physical_constants,ev,eV,# Drift reversal at μ_c ≈ 1.25 in BDG units
src/RA_AQFT/ra_early_bh.py,258,empirical_or_physical_constants,ev,eV,# δ_RA at which the local expansion reverses to contraction.
src/RA_AQFT/ra_early_bh.py,262,empirical_or_physical_constants,ev,eV,# RA drift reversal: δ_c_RA ~ determined by μ_c = 1.25
src/RA_AQFT/ra_early_bh.py,273,empirical_or_physical_constants,ev,eV,(1) BH formation mechanism: DIRECT density-severance.
src/RA_AQFT/ra_early_bh.py,283,empirical_or_physical_constants,ev,eV,supermassive BHs (~10⁶ M_☉). RA forms BHs at every mass
src/RA_AQFT/ra_early_bh.py,284,empirical_or_physical_constants,ev,eV,"scale simultaneously, wherever the local density exceeds"
src/RA_AQFT/ra_early_bh.py,285,empirical_or_physical_constants,ev,eV,the severance threshold.
src/RA_AQFT/ra_early_bh.py,297,empirical_or_physical_constants,ev,eV,"preferred axis (the ""axis of evil""). This is testable"
src/RA_AQFT/ra_early_bh.py,318,empirical_or_physical_constants,ev,eV,│ Mechanism        │ Stellar collapse│ Direct severance│
src/RA_AQFT/ra_early_bh.py,361,empirical_or_physical_constants,ev,eV,BHs form wherever density exceeds the severance threshold.
src/RA_AQFT/ra_early_bh.py,361,empirical_or_physical_constants,ev,eV,BHs form wherever density exceeds the severance threshold.
src/RA_AQFT/ra_early_bh.py,111,empirical_or_physical_constants,Mpc,Mpc,Mpc = 3.086e22        # m
src/RA_AQFT/ra_early_bh.py,168,empirical_or_physical_constants,solar mass,solar mass,"""""""Jeans mass in solar masses."""""""
src/RA_AQFT/ra_early_bh.py,23,execution_reproducibility,random,random,np.random.seed(42)
src/RA_AQFT/ra_early_bh.py,326,execution_reproducibility,Random,random,│ Spin correlation │ Random          │ Cosmic axis     │
src/RA_AQFT/ra_early_bh.py,23,execution_reproducibility,np.random,np\.random,np.random.seed(42)
src/RA_AQFT/ra_early_bh.py,14,execution_reproducibility,seed,seed,Standard: gas → stars → collapse → seed BH → accretion → massive BH
src/RA_AQFT/ra_early_bh.py,23,execution_reproducibility,seed,seed,np.random.seed(42)
src/RA_AQFT/ra_early_bh.py,45,execution_reproducibility,seed,seed,Pop III seeds:   ~100-1000 M_☉ initial mass
src/RA_AQFT/ra_early_bh.py,46,execution_reproducibility,seed,seed,Direct collapse: ~10⁴-10⁵ M_☉ seeds (requires special conditions)
src/RA_AQFT/ra_early_bh.py,48,execution_reproducibility,seed,seed,Eddington-limited accretion from a 10⁵ M_☉ seed to 3×10⁸ M_☉:
src/RA_AQFT/ra_early_bh.py,56,execution_reproducibility,seed,seed,"- The seed is massive (10⁵ M_☉, requiring direct collapse)"
src/RA_AQFT/ra_early_bh.py,88,execution_reproducibility,seed,seed,gas → stars → stellar collapse → seed → accretion → massive BH
src/RA_AQFT/ra_early_bh.py,213,execution_reproducibility,seed,seed,anomalies also seeds density fluctuations at smaller scales.
src/RA_AQFT/ra_early_bh.py,214,execution_reproducibility,SEED,seed,These fluctuations are the SEEDS of the early BHs.
src/RA_AQFT/ra_early_bh.py,295,execution_reproducibility,seed,seed,BHs formed from density perturbations seeded by the parent
src/RA_AQFT/ra_early_bh.py,300,execution_reproducibility,seed,seed,"(6) No ""seeds"" required."
src/RA_AQFT/ra_early_bh.py,301,execution_reproducibility,seed,seed,"Standard models need a ""seeding mechanism"" (Pop III stars"
src/RA_AQFT/ra_early_bh.py,304,execution_reproducibility,seed,seed,The seed IS the perturbation. There is no intermediate.
src/RA_AQFT/ra_early_bh.py,320,execution_reproducibility,Seed,seed,│ Seed mass        │ 10²-10⁵ M_☉    │ Not needed      │
src/RA_AQFT/ra_early_bh.py,345,execution_reproducibility,seed,seed,distribution (stellar seeds at ~100 M_☉ + rare massive seeds).
src/RA_AQFT/ra_early_bh.py,345,execution_reproducibility,seed,seed,distribution (stellar seeds at ~100 M_☉ + rare massive seeds).
src/RA_AQFT/ra_early_bh.py,354,execution_reproducibility,seed,seed,If early BHs formed from density perturbations seeded by the
src/RA_AQFT/ra_flat_rotation_curve.py,5,ra_native,actualization,actuali[sz]ation,limit of the covariant actualization tensor derived in RAGC. It models the
src/RA_AQFT/ra_flat_rotation_curve.py,26,ra_native,Actualization,actuali[sz]ation,# --- Derive the Actualization Coupling Constant (xi) ---
src/RA_AQFT/ra_flat_rotation_curve.py,27,ra_native,actualization,actuali[sz]ation,# \xi represents the ratio of microscopic actualization entropy to the fundamental RA area element.
src/RA_AQFT/ra_flat_rotation_curve.py,30,ra_native,Actualization,actuali[sz]ation,"print(f""Calculated Actualization Entropy Ratio (xi): {xi:.2e}"")"
src/RA_AQFT/ra_flat_rotation_curve.py,41,ra_native,Actualization,actuali[sz]ation,# 2. Actualization Gradient Velocity (\Theta_00^(\lambda) component)
src/RA_AQFT/ra_flat_rotation_curve.py,42,ra_native,actualization,actuali[sz]ation,# The thermodynamic pressure of the actualization vacuum (rho_lambda)
src/RA_AQFT/ra_flat_rotation_curve.py,54,ra_native,Actualization,actuali[sz]ation,"plt.plot(r_kpc, v_lambda / 1000, ':', color='red', label='Actualization Gradient ($\\Theta_{00}^{(\\lambda)}$)')"
src/RA_AQFT/ra_flat_rotation_curve.py,20,ra_native,causal depth,causal depth,# Visible baryonic mass (accumulated causal depth source)
src/RA_AQFT/ra_flat_rotation_curve.py,37,ra_native,Causal Depth,causal depth,# 1. Accumulated Causal Depth Velocity (T_00^(A) component)
src/RA_AQFT/ra_flat_rotation_curve.py,53,ra_native,Causal Depth,causal depth,"plt.plot(r_kpc, v_accumulated / 1000, '--', color='blue', label='Accumulated Causal Depth ($T_{00}^{(A)}$)')"
src/RA_AQFT/ra_flat_rotation_curve.py,2,gr_cosmology_bridge,Rotation Curve,rotation curve,Relational Actualism: Galactic Rotation Curve Model
src/RA_AQFT/ra_flat_rotation_curve.py,4,gr_cosmology_bridge,rotation curve,rotation curve,"This script computes the galactic rotation curve based on the static, weak-field"
src/RA_AQFT/ra_flat_rotation_curve.py,57,gr_cosmology_bridge,Rotation Curve,rotation curve,"plt.title('Relational Actualism: Covariant Galactic Rotation Curve', fontsize=14)"
src/RA_AQFT/ra_flat_rotation_curve.py,15,empirical_or_physical_constants,Speed of light,speed of light,c = 299792458          # Speed of light (m/s)
src/RA_AQFT/ra_flat_rotation_curve.py,15,empirical_or_physical_constants,c =,\bc\s*=,c = 299792458          # Speed of light (m/s)
src/RA_AQFT/ra_flat_rotation_curve.py,38,empirical_or_physical_constants,Newton,Newton,# Recovers the standard Newtonian baryonic profile in the equilibrium limit
src/RA_AQFT/ra_flat_rotation_curve.py,14,empirical_or_physical_constants,G =,\bG\s*=,G = 6.67430e-11        # Gravitational constant (m^3 kg^-1 s^-2)
src/RA_AQFT/ra_flat_rotation_curve.py,23,empirical_or_physical_constants,km/s,km/s,# Target flat rotation velocity at large radii (~220 km/s)
src/RA_AQFT/ra_flat_rotation_curve.py,52,empirical_or_physical_constants,km/s,km/s,# Plot components in km/s
src/RA_AQFT/ra_flat_rotation_curve.py,59,empirical_or_physical_constants,km/s,km/s,"plt.ylabel('Orbital Velocity (km/s)', fontsize=12)"
src/RA_AQFT/ra_flat_rotation_curve.py,16,empirical_or_physical_constants,Solar mass,solar mass,M_sun = 1.989e30       # Solar mass (kg)
src/RA_AQFT/ra_structure_formation.py,109,ra_native,BDG,\bBDG\b,"dW/dn = drift(μ)           [BDG drift, proved]"
src/RA_AQFT/ra_structure_formation.py,231,ra_native,BDG,\bBDG\b,(c) The drift crossover μ_c ≈ 1.25 (computed from BDG)
src/RA_AQFT/ra_structure_formation.py,379,ra_native,BDG,\bBDG\b,density profile μ(v) across its vertices. The BDG drift is
src/RA_AQFT/ra_structure_formation.py,391,ra_native,BDG,\bBDG\b,c₁ = -1 (BDG integer)
src/RA_AQFT/ra_structure_formation.py,309,gr_cosmology_bridge,ΛCDM,ΛCDM,"print(f""  {'z':>6} {'a(t_e)':>8} {'f_v(t_e)':>8} {'d_L(RA)':>10} {'d_L(ΛCDM)':>10} {'ratio':>8}"")"
src/RA_AQFT/ra_structure_formation.py,343,gr_cosmology_bridge,ΛCDM,ΛCDM,# Fit with ΛCDM
src/RA_AQFT/ra_structure_formation.py,362,gr_cosmology_bridge,ΛCDM,ΛCDM,"print(f""\n  Self-consistent RA expansion, fit with ΛCDM:"")"
src/RA_AQFT/ra_structure_formation.py,397,gr_cosmology_bridge,ΛCDM,ΛCDM,→ d_L(z) shape matches ΛCDM with Ω_Λ ≈ 0.68
src/RA_AQFT/ra_structure_formation.py,312,gr_cosmology_bridge,lcdm,LCDM,"def d_L_lcdm(z, Om=0.31, OL=0.69):"
src/RA_AQFT/ra_structure_formation.py,338,gr_cosmology_bridge,lcdm,LCDM,d_L_lc = d_L_lcdm(z_t)
src/RA_AQFT/ra_structure_formation.py,356,gr_cosmology_bridge,lcdm,LCDM,"dl = np.array([d_L_lcdm(z, Om, OL) for z in z_v])"
src/RA_AQFT/ra_structure_formation.py,261,gr_cosmology_bridge,DESI,DESI,# Find the μ₀ that gives t_trans ≈ 0.6-0.7 (matching DESI)
src/RA_AQFT/ra_structure_formation.py,262,gr_cosmology_bridge,DESI,DESI,"print(f""  Finding μ₀ that gives t_trans ≈ 0.65 (matching DESI):\n"")"
src/RA_AQFT/ra_structure_formation.py,249,empirical_or_physical_constants,α,α,E_nuc = α × M_parent × c²
src/RA_AQFT/ra_structure_formation.py,252,empirical_or_physical_constants,α,α,where V₀ is the initial graph volume and α ≈ 0.68 is the
src/RA_AQFT/ra_structure_formation.py,407,empirical_or_physical_constants,α,α,μ₀ = α × M_parent × c² / (V₀ × E_Planck)
src/RA_AQFT/ra_structure_formation.py,250,empirical_or_physical_constants,Planck,Planck,μ₀ = E_nuc / (V₀ × E_Planck)
src/RA_AQFT/ra_structure_formation.py,407,empirical_or_physical_constants,Planck,Planck,μ₀ = α × M_parent × c² / (V₀ × E_Planck)
src/RA_AQFT/ra_structure_formation.py,17,empirical_or_physical_constants,ev,eV,- The void fraction evolution f_v(t)
src/RA_AQFT/ra_structure_formation.py,115,empirical_or_physical_constants,ev,eV,Since drift'(μ) < 0 everywhere (drift decreases with density):
src/RA_AQFT/ra_structure_formation.py,154,empirical_or_physical_constants,Ev,eV,# around mean μ₀. Evolve under drift dynamics.
src/RA_AQFT/ra_structure_formation.py,196,empirical_or_physical_constants,ev,eV,"print(f""  Initial density μ₀ and resulting void fraction evolution:\n"")"
src/RA_AQFT/ra_structure_formation.py,243,empirical_or_physical_constants,ev,eV,Small σ_μ → everything near μ_c → slow sorting → t_trans late.
src/RA_AQFT/ra_structure_formation.py,248,empirical_or_physical_constants,ev,eV,energy budget of the nucleation event. From the Kerr model:
src/RA_AQFT/ra_structure_formation.py,276,empirical_or_physical_constants,ev,eV,t_half = 1.0  # never reached
src/RA_AQFT/ra_structure_formation.py,307,empirical_or_physical_constants,ev,eV,# Compute d_L at several redshifts
src/RA_AQFT/ra_structure_formation.py,29,execution_reproducibility,random,random,np.random.seed(42)
src/RA_AQFT/ra_structure_formation.py,47,execution_reproducibility,random,random,"N1 = np.random.poisson(lam[0], N_samples)"
src/RA_AQFT/ra_structure_formation.py,48,execution_reproducibility,random,random,"N2 = np.random.poisson(lam[1], N_samples)"
src/RA_AQFT/ra_structure_formation.py,49,execution_reproducibility,random,random,"N3 = np.random.poisson(lam[2], N_samples)"
src/RA_AQFT/ra_structure_formation.py,50,execution_reproducibility,random,random,"N4 = np.random.poisson(lam[3], N_samples)"
src/RA_AQFT/ra_structure_formation.py,164,execution_reproducibility,random,random,"mu = np.random.lognormal(np.log(mu_0) - sigma_mu**2/2, sigma_mu, N_reg)"
src/RA_AQFT/ra_structure_formation.py,29,execution_reproducibility,np.random,np\.random,np.random.seed(42)
src/RA_AQFT/ra_structure_formation.py,47,execution_reproducibility,np.random,np\.random,"N1 = np.random.poisson(lam[0], N_samples)"
